NAME	TITLE	SCORE	
FBXO38	NA	0.027820287	
DRG1	NA	0.027789513	
CIAO1	NA	0.027774423	
FNDC3B	NA	0.027770296	
ZNF573	NA	0.027764875	
HMBOX1	NA	0.02774614	
S1PR3	NA	0.027679529	
PTPN1	NA	0.02761663	
COMMD3	NA	0.027602583	
GALT	NA	0.02754107	
RSAD2	NA	0.027462697	
SELENOS	NA	0.027408645	
USF1	NA	0.027374733	
RPS6KB1	NA	0.027364716	
C4orf50	NA	0.027352164	
NSFL1C	NA	0.02729041	
MAP1S	NA	0.027263459	
EIF2S2	NA	0.02724986	
ABT1	NA	0.02724763	
NIPSNAP1	NA	0.02722466	
C16orf72	NA	0.027203387	
FDPS	NA	0.02720331	
FCHSD2	NA	0.02720251	
CLPX	NA	0.027199792	
MIDN	NA	0.027186112	
ANKMY1	NA	0.0271821	
PMM2	NA	0.027159782	
SIN3B	NA	0.027136784	
COL10A1	NA	0.027124677	
AC055839.2	NA	0.0270769	
VPS26A	NA	0.027074514	
ARNTL	NA	0.027033389	
CD1E	NA	0.027026914	
RFLNB	NA	0.027026717	
SERPINB8	NA	0.026993006	
SPCS2	NA	0.026969047	
CYREN	NA	0.026948258	
HARS2	NA	0.026929121	
MUL1	NA	0.026833478	
RPS27L	NA	0.026823055	
C1orf198	NA	0.026805758	
DSTN	NA	0.02677785	
TMCO4	NA	0.026748657	
ZNF12	NA	0.026711674	
PTPRS	NA	0.026708601	
ATP6V1A	NA	0.026706666	
HNRNPAB	NA	0.026688477	
ELP1	NA	0.02666683	
CEPT1	NA	0.026603065	
CAMTA1	NA	0.026601654	
IL12RB2	NA	0.026573578	
TAF12	NA	0.026548028	
NDUFB5	NA	0.026467517	
OTUD4	NA	0.026456458	
LCMT1	NA	0.026412837	
CENPX	NA	0.02638575	
ERCC3	NA	0.026344977	
CD59	NA	0.026279012	
RXRA	NA	0.026267657	
CCDC134	NA	0.026225802	
RBM26	NA	0.02621631	
PMVK	NA	0.02619866	
SYMPK	NA	0.026115473	
SCRN1	NA	0.02608227	
PSMB2	NA	0.026061408	
TIMMDC1	NA	0.02604743	
SIMC1	NA	0.02599215	
VGLL4	NA	0.025959952	
SLC49A3	NA	0.025924852	
PKD2	NA	0.025851624	
ZMYM2	NA	0.025845692	
ROGDI	NA	0.025818113	
KCTD20	NA	0.025777323	
KEAP1	NA	0.025772339	
GOLM1	NA	0.02577206	
OAZ2	NA	0.025728967	
RNF139	NA	0.025662405	
TMX4	NA	0.02565237	
SMG7	NA	0.025639087	
CYB561	NA	0.025588749	
SYF2	NA	0.025587143	
FNTA	NA	0.025557201	
ACTR1A	NA	0.025542868	
TTC7A	NA	0.025515493	
LYSMD3	NA	0.025485082	
WBP11	NA	0.025473312	
TXN	NA	0.025407933	
ACRBP	NA	0.025372256	
NUDT16L1	NA	0.025246719	
PIK3C2B	NA	0.025211362	
CPNE2	NA	0.025182573	
CDK5RAP1	NA	0.025101127	
ZSCAN26	NA	0.025100669	
LACTB	NA	0.025040414	
C11orf98	NA	0.025000542	
RELT	NA	0.024913626	
GRK3	NA	0.0247717	
GUCY1B1	NA	0.024687761	
SPSB3	NA	0.024674855	
SVIL	NA	0.024673434	
GFI1	NA	0.024642618	
ABCC4	NA	0.024636645	
ZNF589	NA	0.02463017	
WIPI2	NA	0.024624562	
HUWE1	NA	0.024605935	
GLA	NA	0.024589652	
SLC12A4	NA	0.02458342	
NFATC2IP	NA	0.024535906	
IL4	NA	0.024467727	
IL5RA	NA	0.024448212	
ARID5B	NA	0.024435172	
TANGO2	NA	0.024426894	
POLR2F	NA	0.024367455	
COPZ1	NA	0.024348944	
SPART	NA	0.024346344	
NOL7	NA	0.024340542	
UBE2J2	NA	0.024324467	
BAG4	NA	0.024314811	
KCNJ15	NA	0.024271583	
EXOC7	NA	0.024235705	
PPP3R1	NA	0.02422861	
PCDH12	NA	0.024208529	
AHR	NA	0.024173493	
ZNF486	NA	0.024146259	
CFAP97	NA	0.02411268	
JARID2	NA	0.024071122	
TMEM223	NA	0.023989074	
ZBTB33	NA	0.023981262	
INPP1	NA	0.023953326	
ATP5F1D	NA	0.023914436	
DIABLO	NA	0.023887947	
CHFR	NA	0.023813667	
AFF4	NA	0.023727227	
IPO7	NA	0.023720777	
SOCS2	NA	0.023720097	
RNF181	NA	0.02367718	
SMYD3	NA	0.023650195	
TBC1D10A	NA	0.02343362	
FRS2	NA	0.02342282	
VPS26C	NA	0.023342773	
VPS37B	NA	0.023306834	
PABPN1	NA	0.023299616	
PID1	NA	0.023208208	
NIPSNAP2	NA	0.023177816	
BSDC1	NA	0.023175845	
CHKB	NA	0.023158045	
PPP1R14A	NA	0.023132533	
ERCC1	NA	0.023128966	
SH3BP5L	NA	0.023103407	
SMIM7	NA	0.023073038	
LYPLA1	NA	0.02304234	
SLC43A1	NA	0.023013875	
DCP1A	NA	0.022982445	
UPRT	NA	0.022959642	
SNPH	NA	0.022959214	
RAB4B	NA	0.022862555	
SCOC	NA	0.022858681	
KLHDC3	NA	0.022832407	
NUAK2	NA	0.022814604	
PLXNA1	NA	0.022768896	
UBE2H	NA	0.022754679	
ODF3B	NA	0.022703035	
RNF2	NA	0.022690864	
PGS1	NA	0.022669239	
PAXX	NA	0.022618806	
ACCS	NA	0.022605201	
TLE3	NA	0.022588998	
NDUFA4	NA	0.02251542	
TRIM58	NA	0.022502556	
LPCAT4	NA	0.022477953	
PIWIL4	NA	0.02247448	
NUP85	NA	0.022442948	
OLR1	NA	0.0224045	
CHD1	NA	0.022369131	
HOXB2	NA	0.02233343	
SLC12A9	NA	0.022309745	
MICU2	NA	0.022308188	
TLR6	NA	0.022279952	
REEP4	NA	0.02221442	
TEP1	NA	0.022154663	
BCL11B	NA	0.022137458	
CIR1	NA	0.022087023	
BCAT1	NA	0.022063814	
MRPL42	NA	0.022040777	
NR4A1	NA	0.022032067	
BAZ1B	NA	0.02200834	
PPP4R3B	NA	0.02200832	
IPO8	NA	0.022003729	
TUBGCP2	NA	0.021917228	
NUP88	NA	0.021898076	
SLC39A11	NA	0.021864712	
VPS36	NA	0.021864038	
CDRT4	NA	0.021837503	
UBE4B	NA	0.021790357	
ZBTB40	NA	0.021689776	
NUDC	NA	0.02166551	
XXYLT1	NA	0.021547962	
PPP1R32	NA	0.021542626	
KHSRP	NA	0.021537952	
NAXD	NA	0.021503298	
NSD2	NA	0.02149348	
USP19	NA	0.021481447	
CASP5	NA	0.02145422	
RNASE3	NA	0.021452714	
IL1R2	NA	0.021401497	
WDR74	NA	0.021398414	
LTB4R2	NA	0.021381337	
ADSS2	NA	0.02136822	
SHMT2	NA	0.02131205	
GDE1	NA	0.021301605	
NFIL3	NA	0.021251272	
IMPDH2	NA	0.021224882	
ADPRH	NA	0.021221736	
POC1B	NA	0.021219825	
IREB2	NA	0.021203494	
B3GNT7	NA	0.021175293	
NAB1	NA	0.021128932	
PRKD2	NA	0.021078587	
SLC4A1	NA	0.021025265	
ARL8B	NA	0.021017686	
MTX2	NA	0.020911116	
MAST4	NA	0.020908797	
BEND2	NA	0.02086546	
ZNF593	NA	0.020849673	
MYCL	NA	0.020746479	
ACAA2	NA	0.020707995	
WDTC1	NA	0.020675985	
CFAP298	NA	0.020665728	
PSMD12	NA	0.020642258	
KPNB1	NA	0.020628603	
CENPT	NA	0.020542903	
LEMD2	NA	0.020540588	
POMP	NA	0.020513054	
CCDC88C	NA	0.02049619	
LRRC8C	NA	0.020494511	
SNX13	NA	0.020491542	
GPX3	NA	0.020487513	
TPGS2	NA	0.020454658	
PGAP6	NA	0.02042337	
NDUFA1	NA	0.020415934	
ARSA	NA	0.02038794	
TMEM156	NA	0.020354742	
AKAP7	NA	0.020318473	
SLC35A4	NA	0.020312672	
FAM149B1	NA	0.020294463	
ZNF189	NA	0.020287674	
SLC38A9	NA	0.020274498	
MAGED2	NA	0.02017326	
Z83844.2	NA	0.02016506	
CMTR1	NA	0.020148465	
PTPMT1	NA	0.020130342	
ZNF19	NA	0.02010789	
ITGA6	NA	0.020090692	
HMGXB4	NA	0.020087441	
ABHD2	NA	0.020056723	
ZKSCAN7	NA	0.020039396	
ISYNA1	NA	0.019993065	
SDHAF3	NA	0.01998317	
USP28	NA	0.019931015	
POLR3K	NA	0.019902414	
PRKRIP1	NA	0.019840918	
TRIOBP	NA	0.019826926	
IRAG1	NA	0.019812183	
PGPEP1	NA	0.019794356	
GOLT1B	NA	0.019756202	
TFIP11	NA	0.019705258	
TMUB1	NA	0.019700319	
KLHL3	NA	0.019654218	
RNF111	NA	0.019625407	
POLR2C	NA	0.019591566	
BRI3	NA	0.019565558	
TDP2	NA	0.019538704	
FUCA1	NA	0.019452378	
RBM19	NA	0.019405121	
ATP6V0A2	NA	0.019402662	
DCP2	NA	0.019385418	
TFRC	NA	0.019372437	
PHF20	NA	0.019260073	
PSMD10	NA	0.019231806	
CCDC28A	NA	0.019200202	
SDHB	NA	0.019199528	
QRSL1	NA	0.019149143	
KCNMB1	NA	0.019139936	
CBLL1	NA	0.019139696	
FEM1B	NA	0.019135047	
MSL2	NA	0.019128438	
SMC4	NA	0.019067116	
CYFIP1	NA	0.018968105	
TBC1D2	NA	0.01894301	
GFI1B	NA	0.018890277	
FAM53C	NA	0.0188689	
GNPDA2	NA	0.018860798	
ILF2	NA	0.018833635	
ISG20	NA	0.018821333	
PLCG2	NA	0.018775813	
MFAP3L	NA	0.018649332	
ZDHHC4	NA	0.018610273	
CREM	NA	0.018587753	
ICAM4	NA	0.01854526	
KDM5C	NA	0.018506309	
POLR2J3	NA	0.018497285	
FBXO28	NA	0.018470608	
TOMM6	NA	0.01845941	
HSPA9	NA	0.018443594	
TRAPPC4	NA	0.018426703	
SGPL1	NA	0.01835464	
C1orf56	NA	0.018311575	
ELAPOR2	NA	0.018296175	
TXNDC15	NA	0.018279094	
TAMALIN	NA	0.01827362	
HSPH1	NA	0.018245542	
NPDC1	NA	0.018228699	
EXOC4	NA	0.018182995	
UBL3	NA	0.018097896	
MCMBP	NA	0.018066222	
SFT2D2	NA	0.018042473	
AIFM1	NA	0.017922752	
RBM14	NA	0.017899618	
SYS1	NA	0.01789176	
GTF2F2	NA	0.017889123	
PSMD7	NA	0.017876536	
ZNF706	NA	0.017797014	
FNDC3A	NA	0.017784081	
TPRA1	NA	0.017783934	
NDRG3	NA	0.01773992	
ZBED5	NA	0.017729014	
NOP10	NA	0.017704343	
SLC37A1	NA	0.017693331	
SOCS3	NA	0.017638586	
DUS3L	NA	0.017628685	
SF1	NA	0.017585784	
GORASP1	NA	0.017524842	
GCNT7	NA	0.017460318	
BCR	NA	0.017459327	
SLC25A43	NA	0.01740967	
R3HDM4	NA	0.017390775	
HMGN3	NA	0.01735341	
KRIT1	NA	0.017325062	
ZNF253	NA	0.01731439	
CHPF2	NA	0.017274195	
ACSF3	NA	0.017270783	
CPSF1	NA	0.017249065	
FAM124B	NA	0.017245047	
TACC3	NA	0.017205402	
UBE3B	NA	0.017186457	
SIPA1L2	NA	0.017179513	
MED23	NA	0.017160296	
MITF	NA	0.017133582	
AATK	NA	0.017128902	
ZNF195	NA	0.017105216	
MLX	NA	0.01708754	
CYP3A5	NA	0.017036093	
DDX1	NA	0.016994696	
ARPC1A	NA	0.016992185	
ACBD6	NA	0.016946549	
GTDC1	NA	0.016897319	
SUMF1	NA	0.016885335	
EIF4EBP1	NA	0.01687591	
POLR2M	NA	0.016864903	
NOC2L	NA	0.01683214	
ZNF600	NA	0.016804127	
ANKRD17	NA	0.01678649	
NDUFB10	NA	0.016776863	
KDM5A	NA	0.016771093	
MORC3	NA	0.016750515	
NDUFAB1	NA	0.01674838	
RMC1	NA	0.01673088	
VRK1	NA	0.01670359	
BAG5	NA	0.016692884	
TTC4	NA	0.016653394	
SELENOK	NA	0.016647162	
NRBF2	NA	0.016588656	
FASTK	NA	0.016510354	
UFM1	NA	0.016493917	
TSG101	NA	0.016471192	
GPR55	NA	0.016456088	
EPS15	NA	0.01638037	
PDE4A	NA	0.01630525	
VASP	NA	0.016219564	
ALG8	NA	0.016215857	
UQCR10	NA	0.016126603	
ASXL1	NA	0.016117275	
GLI4	NA	0.016115244	
CASP7	NA	0.01609071	
KIAA0100	NA	0.016030256	
PI4KA	NA	0.015981434	
NCBP2	NA	0.015976794	
SRP68	NA	0.01595559	
KIAA1671	NA	0.015908642	
USF3	NA	0.015820159	
BLVRB	NA	0.015746903	
TRIM33	NA	0.01571265	
KAT2B	NA	0.015694931	
SLC25A11	NA	0.015641613	
TM9SF1	NA	0.015619413	
SMU1	NA	0.015535445	
FBXO21	NA	0.015471885	
TP53I13	NA	0.01541134	
NCOA3	NA	0.015357173	
REST	NA	0.0153399585	
MAN2B2	NA	0.015324827	
RNF220	NA	0.015307166	
GOSR1	NA	0.015263241	
GPRIN3	NA	0.015251588	
MAPK8IP3	NA	0.015247758	
XPO7	NA	0.01523794	
NFE2L1	NA	0.015228251	
RIF1	NA	0.015212818	
ARRDC1	NA	0.015196774	
PHB2	NA	0.01517012	
FOXK1	NA	0.015063265	
PCF11	NA	0.0150478855	
ZNF41	NA	0.015038866	
CCNT2	NA	0.015033106	
PDS5B	NA	0.014991935	
FIG4	NA	0.0149782775	
IL13RA1	NA	0.014973965	
C19orf53	NA	0.014958719	
RAB8A	NA	0.01495828	
MMP24OS	NA	0.014923355	
C1orf174	NA	0.014904972	
ABCE1	NA	0.01488433	
PACC1	NA	0.014868177	
UBA5	NA	0.014846139	
ZNF211	NA	0.014841796	
ABCG1	NA	0.01479573	
APPL2	NA	0.014725071	
CNOT10	NA	0.014661165	
DCTN2	NA	0.014653704	
TSC2	NA	0.014625061	
CACNB2	NA	0.01460626	
PPP2R5D	NA	0.014566819	
RAB11FIP4	NA	0.014550128	
MRPS7	NA	0.01454959	
DEFA1B	NA	0.014476688	
GAK	NA	0.014369442	
IL1RAP	NA	0.014362827	
LAMP5	NA	0.0143453255	
PHTF1	NA	0.014317136	
RASA1	NA	0.014257005	
STK26	NA	0.014223985	
ANK1	NA	0.014142389	
DEDD2	NA	0.01411102	
ZNF493	NA	0.0140624195	
TIA1	NA	0.01404745	
MAT2A	NA	0.014031967	
MAN1C1	NA	0.014006456	
TMEM183A	NA	0.013983042	
BSCL2	NA	0.013938393	
PLEKHM3	NA	0.013898233	
GTF2A2	NA	0.01380801	
RPA1	NA	0.013772443	
SPATA20	NA	0.013756744	
FZR1	NA	0.01374717	
RERE	NA	0.013746948	
METTL23	NA	0.013744632	
TBC1D14	NA	0.0137442155	
RTF1	NA	0.013679106	
PSMC2	NA	0.013674238	
WDR20	NA	0.013612233	
RUFY3	NA	0.013578989	
NMT1	NA	0.013570798	
RBBP7	NA	0.013537483	
TRPS1	NA	0.013475819	
VIPR1	NA	0.013469463	
DIS3L	NA	0.013456705	
RGPD8	NA	0.013438847	
RNF169	NA	0.01340729	
RTP4	NA	0.013394422	
PFAS	NA	0.013345	
C6orf163	NA	0.013316654	
FMO5	NA	0.013296852	
CBR4	NA	0.013269909	
KDELR2	NA	0.01326771	
SMPD4	NA	0.013251599	
ADI1	NA	0.013243359	
IGFLR1	NA	0.013221337	
ANGEL1	NA	0.013117439	
STMP1	NA	0.013018039	
SETX	NA	0.01295924	
HFE	NA	0.012957223	
SIVA1	NA	0.012842502	
NUDT4	NA	0.012807826	
TICAM1	NA	0.012767111	
PSMB5	NA	0.012699407	
C1orf54	NA	0.012696901	
QKI	NA	0.012651969	
BTBD10	NA	0.012647806	
MAGED1	NA	0.012593998	
NOL4L	NA	0.012564114	
FASTKD1	NA	0.012513774	
SCLT1	NA	0.012506598	
ARHGAP10	NA	0.01249692	
ATF7IP2	NA	0.012496024	
RFX5	NA	0.012428332	
HMCES	NA	0.012419096	
SS18	NA	0.012411187	
ITGAE	NA	0.012358595	
AHSA1	NA	0.012341016	
BTN2A2	NA	0.012317567	
CTRL	NA	0.012315974	
GNE	NA	0.012306608	
TLR9	NA	0.012286292	
TSSC4	NA	0.012278475	
TNFSF12	NA	0.012181583	
RUSC1	NA	0.012102107	
ECPAS	NA	0.012076553	
GTPBP4	NA	0.012053481	
DERL1	NA	0.012027374	
VDAC2	NA	0.011969616	
DNTTIP2	NA	0.011958695	
SGMS2	NA	0.011920396	
BIRC6	NA	0.011824618	
EIF2AK1	NA	0.011711269	
ZRSR2	NA	0.011704508	
GINM1	NA	0.011650608	
NASP	NA	0.011634496	
ZNF708	NA	0.01159811	
CFH	NA	0.011575837	
TNFRSF13B	NA	0.011572871	
MMP8	NA	0.011564182	
PHTF2	NA	0.011448649	
OCIAD1	NA	0.011351661	
HMGCR	NA	0.011293005	
MTMR14	NA	0.011291589	
CCDC90B	NA	0.011255697	
NCBP3	NA	0.011241181	
SCAF4	NA	0.011183044	
SLC24A1	NA	0.011176593	
USP12	NA	0.011164241	
AAR2	NA	0.011161291	
FAM91A1	NA	0.011065938	
SMOX	NA	0.0110477805	
ACTR8	NA	0.0108628385	
ASCC2	NA	0.010796456	
CSNK1G2	NA	0.010788339	
NBN	NA	0.0106995115	
EIF4E	NA	0.010673474	
TANC2	NA	0.0106306	
CBR1	NA	0.010628183	
YIPF2	NA	0.01057289	
DPM1	NA	0.0105707245	
TAZ	NA	0.010526174	
CAPRIN2	NA	0.0105064	
PTPN2	NA	0.010437346	
RAB3D	NA	0.010427766	
GSR	NA	0.010422631	
MGAT5	NA	0.010418162	
TTC31	NA	0.01035667	
THAP5	NA	0.010351943	
SNRNP40	NA	0.010346826	
SBF2	NA	0.010310069	
C5AR2	NA	0.010307639	
MOB2	NA	0.010259209	
SPX	NA	0.01022335	
ZFP90	NA	0.010119593	
CARS1	NA	0.010062046	
HDAC9	NA	0.010059778	
MYCBP2	NA	0.010056612	
ZNF692	NA	0.009993576	
SLC52A2	NA	0.009965137	
ERN1	NA	0.009964118	
PDAP1	NA	0.009959099	
TRAF3IP2	NA	0.009944472	
TRAPPC3	NA	0.009928339	
CCDC93	NA	0.009927127	
RB1CC1	NA	0.009914814	
NGLY1	NA	0.009902386	
ZFYVE1	NA	0.0098593915	
ANP32A	NA	0.009855728	
BROX	NA	0.0097732	
NOL8	NA	0.009767197	
TMED8	NA	0.009701753	
WDFY3	NA	0.009657187	
ADAM17	NA	0.00960432	
LOXL2	NA	0.009564428	
HMG20A	NA	0.009558278	
ZBTB7B	NA	0.009537931	
PGM1	NA	0.009536019	
SCRN2	NA	0.009506064	
ATPAF1	NA	0.009485004	
RAP2C	NA	0.009467776	
SLC35F5	NA	0.0094394395	
MMS19	NA	0.0093976185	
LSM10	NA	0.0093941605	
DCAF7	NA	0.009389995	
ZNF45	NA	0.009317532	
ARHGAP31	NA	0.009286184	
BRF1	NA	0.009242766	
MCFD2	NA	0.009233229	
NT5E	NA	0.009210149	
BLOC1S1	NA	0.009124939	
ZNF671	NA	0.009105003	
CLASP2	NA	0.009086304	
GATAD2B	NA	0.009085589	
ANKRD23	NA	0.00898983	
SLC66A3	NA	0.008921679	
PPP4C	NA	0.008850464	
TOP3A	NA	0.008776649	
CLEC12B	NA	0.008766074	
SRGAP2	NA	0.008752686	
FBXO34	NA	0.008739506	
AHCYL1	NA	0.008714721	
BRWD1	NA	0.008688489	
AFF1	NA	0.008673336	
MPL	NA	0.008635167	
DYNLT3	NA	0.008610882	
COX20	NA	0.008568498	
EIF2AK4	NA	0.008556551	
MLANA	NA	0.008536465	
MRPS6	NA	0.008527971	
LAP3	NA	0.008499473	
XPC	NA	0.008472328	
NDUFS5	NA	0.008417	
PPWD1	NA	0.008366683	
CTSO	NA	0.00835584	
EYA3	NA	0.008341187	
SELENOW	NA	0.008225368	
TSNAX	NA	0.008213917	
KMT2A	NA	0.008194003	
ATP5PF	NA	0.008190996	
MTOR	NA	0.008119767	
MOB4	NA	0.008110712	
PLEKHM2	NA	0.008098573	
SLC12A6	NA	0.0080840215	
GATA3	NA	0.008042307	
RNF41	NA	0.007973046	
RASGEF1B	NA	0.007966016	
NKAPD1	NA	0.007848073	
ST3GAL4	NA	0.0078136325	
KLHL5	NA	0.007806446	
WDFY1	NA	0.0077878763	
MTR	NA	0.0077756904	
C1orf131	NA	0.0077174166	
VPS16	NA	0.0076981215	
HAT1	NA	0.007675325	
GOLGB1	NA	0.007662823	
FBXO9	NA	0.0076534995	
LSM6	NA	0.0076283626	
KDELR1	NA	0.0075886953	
NAA60	NA	0.0075714896	
JKAMP	NA	0.007570525	
MLEC	NA	0.0074565927	
RBM38	NA	0.0074212323	
USP10	NA	0.0073390664	
TRIM11	NA	0.007285785	
PSMD14	NA	0.0072762547	
KBTBD2	NA	0.00724642	
ZNF451	NA	0.0072407136	
PRPF18	NA	0.007237423	
HDAC2	NA	0.007234201	
TRAK2	NA	0.0072322	
NCLN	NA	0.0071956217	
VPS13C	NA	0.007193	
SLC7A6	NA	0.007191839	
KLHL20	NA	0.0071714707	
PPP6R2	NA	0.0071675074	
PPIG	NA	0.0071595055	
TMEM87A	NA	0.0071565914	
PPP2R5A	NA	0.0071401387	
JDP2	NA	0.0071031405	
CREBBP	NA	0.0070946882	
STAU1	NA	0.0070421556	
NEK9	NA	0.006889411	
SRSF9	NA	0.0068621556	
LTBP1	NA	0.0068555186	
ATP2A2	NA	0.0067985277	
ANKRD40	NA	0.0067902287	
TFAM	NA	0.006715659	
SELENOM	NA	0.006710962	
CBX3	NA	0.006701018	
MTURN	NA	0.0066709616	
NPAT	NA	0.0065992135	
NIPBL	NA	0.0065824557	
FNBP4	NA	0.006549169	
ATG12	NA	0.006504769	
CCR9	NA	0.006504148	
ASXL2	NA	0.006464326	
SEC31B	NA	0.0064228335	
SACM1L	NA	0.006392033	
MYDGF	NA	0.0063707056	
CEP57	NA	0.006326269	
RAB24	NA	0.0063160867	
ASPH	NA	0.0063097337	
PPM1K	NA	0.0063033276	
TTI1	NA	0.0062781577	
FOXJ3	NA	0.006171557	
CEP295	NA	0.006159272	
USP8	NA	0.0061484138	
LYAR	NA	0.0061326693	
FOCAD	NA	0.006061708	
GBGT1	NA	0.005917096	
CD9	NA	0.0058925045	
GPCPD1	NA	0.005860915	
FGFR1OP2	NA	0.0058009326	
PPCS	NA	0.0057383985	
FBXO33	NA	0.005686216	
MAU2	NA	0.0056855273	
UBN1	NA	0.005671201	
SEC22C	NA	0.0056378325	
MKRN2	NA	0.0056231488	
CCT3	NA	0.0054876	
PRKX	NA	0.0054319864	
MTX1	NA	0.00542726	
MKNK1	NA	0.005422486	
KSR1	NA	0.0054086875	
SGSM2	NA	0.005403522	
TARDBP	NA	0.005387975	
NDUFS1	NA	0.005369212	
DHRS4L2	NA	0.005311853	
ATIC	NA	0.0053100963	
RAMAC	NA	0.005256202	
ATP5PD	NA	0.005255211	
TRIM5	NA	0.005176694	
SENP5	NA	0.0051089693	
UBA3	NA	0.005090439	
ACTR1B	NA	0.0050706407	
AK3	NA	0.0050475933	
PRKAG1	NA	0.0050152675	
PRRC1	NA	0.004971497	
SMARCD2	NA	0.004934001	
LCN10	NA	0.0049160435	
TOP1	NA	0.0049148607	
STYXL1	NA	0.004907299	
PPTC7	NA	0.004905536	
ATP2C1	NA	0.004790344	
ZNF124	NA	0.0047695264	
CARHSP1	NA	0.0047664507	
SNAPC5	NA	0.00475627	
MDM4	NA	0.004688816	
CAND1	NA	0.004629596	
ZFAND1	NA	0.004608526	
RNF6	NA	0.00445792	
CRK	NA	0.004456803	
SCARB2	NA	0.004436017	
CREBRF	NA	0.0043965657	
ARID4B	NA	0.0043937536	
NFYC	NA	0.0043845186	
TUT4	NA	0.0043471036	
FH	NA	0.004342085	
RETREG2	NA	0.0043026297	
SMCR8	NA	0.004276804	
NDUFS4	NA	0.0042615356	
P2RX4	NA	0.004257985	
DENR	NA	0.0041564405	
STT3B	NA	0.0040932028	
SMIM5	NA	0.0040605846	
ATP8B2	NA	0.0039963406	
AIDA	NA	0.0039712302	
MRPL43	NA	0.0039216965	
CDK10	NA	0.0039099567	
TAB2	NA	0.003863437	
MTMR3	NA	0.0038403114	
PKIG	NA	0.0038225527	
RNFT1	NA	0.003806435	
STARD3NL	NA	0.0037207096	
RSU1	NA	0.0037113666	
BRD9	NA	0.003672189	
TMED4	NA	0.0036669567	
RILPL2	NA	0.0036662484	
ESR2	NA	0.003606433	
BICD2	NA	0.0035597358	
MIS18BP1	NA	0.0034863178	
ALDOC	NA	0.0034567951	
PAPSS1	NA	0.0034467508	
CEP78	NA	0.0034419035	
SNX29	NA	0.0034324916	
MAPK14	NA	0.0033866377	
FAM76A	NA	0.00337604	
TIPARP	NA	0.0032171318	
LONRF1	NA	0.0032015871	
ATP8A1	NA	0.0031876683	
INSYN2B	NA	0.0031584892	
TAF9B	NA	0.0030843571	
BRMS1	NA	0.0030620222	
ITPR2	NA	0.003055924	
EPC1	NA	0.0029718175	
MPC1	NA	0.0029588104	
SNX11	NA	0.0029520453	
GNG5	NA	0.0028252006	
CES4A	NA	0.002821778	
PSMD2	NA	0.0028025087	
TRIM44	NA	0.0027982786	
CSNK2A1	NA	0.002760604	
GGTA1	NA	0.0027463674	
ARMCX3	NA	0.0027011395	
HSPD1	NA	0.0026730238	
UQCC1	NA	0.0025935462	
TYK2	NA	0.0025698114	
NGRN	NA	0.0025449712	
SMIM14	NA	0.002516752	
MRPL32	NA	0.0025111095	
RARS1	NA	0.0024915521	
LRRC41	NA	0.0024721439	
FCHO1	NA	0.0024260571	
ZNF622	NA	0.0023915023	
MKRN1	NA	0.0023901586	
ETF1	NA	0.0023891767	
NUBP1	NA	0.0023315593	
ASNSD1	NA	0.0023227413	
USF2	NA	0.002276287	
MT2A	NA	0.002207941	
EFTUD2	NA	0.0021287939	
CYB561D2	NA	0.0020611787	
CDR2	NA	0.002044204	
SUMO3	NA	0.0020421427	
EAF1	NA	0.0020391643	
ANKFY1	NA	0.0020264555	
PDLIM1	NA	0.001952081	
PRDM1	NA	0.0019480744	
DEFA4	NA	0.0019469212	
STON2	NA	0.0019437566	
MTIF3	NA	0.001939075	
UFD1	NA	0.0018850145	
TMEM258	NA	0.0017952586	
TARS1	NA	0.0017940762	
ATP5MPL	NA	0.001659672	
BCL9L	NA	0.00163268	
DDX23	NA	0.0016269026	
ESR1	NA	0.0016037825	
NUDT5	NA	0.0015842301	
FAM131A	NA	0.001548321	
CEP128	NA	0.0015300113	
CHCHD7	NA	0.0014744165	
SDHAF2	NA	0.0014303449	
GBE1	NA	0.0013836649	
PFDN1	NA	0.0013789525	
SMIM30	NA	0.0013777986	
AAGAB	NA	0.001358964	
WDR26	NA	0.0013559058	
TMEM127	NA	0.0013091651	
TET2	NA	0.0012993348	
IMMT	NA	0.0012429049	
FKBP15	NA	0.0012428507	
NAALADL1	NA	0.0012041089	
ERC1	NA	0.0011751152	
SEC24B	NA	0.0011341826	
MPO	NA	0.0011143509	
AEBP1	NA	0.0010882304	
LMBRD1	NA	0.0010876313	
UBE2F	NA	0.0010806243	
PAQR7	NA	0.0010551078	
RBM27	NA	0.0010442935	
TENT2	NA	0.0010089655	
AKR7A2	NA	0.0010074509	
ANKRD36B	NA	9.720744E-4	
COX7A2L	NA	8.6847914E-4	
SLC30A5	NA	8.663719E-4	
F5	NA	8.411938E-4	
STAC3	NA	8.159554E-4	
ZC3H13	NA	8.017885E-4	
FBXW4	NA	7.3858304E-4	
VPS13D	NA	7.312162E-4	
IDH3B	NA	6.386997E-4	
ABHD17A	NA	6.056555E-4	
INSIG1	NA	5.9877685E-4	
PAF1	NA	5.8295974E-4	
PORCN	NA	5.495579E-4	
GMPR	NA	5.3459755E-4	
TCP11L2	NA	5.168459E-4	
EIF4EBP3	NA	4.7756336E-4	
FOXO3	NA	4.2005847E-4	
GNAQ	NA	3.8424792E-4	
BICDL1	NA	3.728001E-4	
RANGRF	NA	3.6721895E-4	
PHETA1	NA	2.9449098E-4	
